title,artist,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id.1,uri,track_href,analysis_url,duration_ms,time_signature,source
Thank God It'S Christmas  Nonalbum Single,Queen,3sSEbpbUVNnzU2sFZ81WAk,0.847,0.497,9,-12.942,1,0.353,0.000797,0.0,0.0711,0.466,124.003,audio_features,5ijgtBId2hwTmungCbaMrG,spotify:track:5ijgtBId2hwTmungCbaMrG,https://api.spotify.com/v1/tracks/5ijgtBId2hwTmungCbaMrG,https://api.spotify.com/v1/audio-analysis/5ijgtBId2hwTmungCbaMrG,111288,4,N
Why Couldn'T It Be Christmas Every Day?,Kristin Chenoweth,09EVL34Hr8e1jzFF5Hjb0v,0.368,0.615,11,-12.893,1,0.0382,6.09e-05,0.895,0.34,0.0845,157.001,audio_features,3W4Mi4MEP5Z0Ut90l8VPC9,spotify:track:3W4Mi4MEP5Z0Ut90l8VPC9,https://api.spotify.com/v1/tracks/3W4Mi4MEP5Z0Ut90l8VPC9,https://api.spotify.com/v1/audio-analysis/3W4Mi4MEP5Z0Ut90l8VPC9,169013,4,N
Million Dollar Play,Future,4lXHVnmDO5u62tGJIpTafd,0.51,0.72,10,-4.389,1,0.0509,0.0707,0.0,0.222,0.48,85.557,audio_features,49KrmVRV7Ir7EmdlxNA0iN,spotify:track:49KrmVRV7Ir7EmdlxNA0iN,https://api.spotify.com/v1/tracks/49KrmVRV7Ir7EmdlxNA0iN,https://api.spotify.com/v1/audio-analysis/49KrmVRV7Ir7EmdlxNA0iN,264814,4,N
Max B,A$Ap Rocky,5oeKoJMi9g6GXEbtz1ta0f,0.414,0.56,4,-11.606,0,0.0372,0.205,0.858,0.195,0.097,83.013,audio_features,361j00VVvInG3Nj66HRBkf,spotify:track:361j00VVvInG3Nj66HRBkf,https://api.spotify.com/v1/tracks/361j00VVvInG3Nj66HRBkf,https://api.spotify.com/v1/audio-analysis/361j00VVvInG3Nj66HRBkf,213302,4,N
Girl Like Me,Black Eyed Peas,7bal8JfR3tSB9Qgf7wAGPL,0.686,0.286,9,-9.603,0,0.0295,0.564,0.209,0.135,0.283,122.983,audio_features,56l2kgLlc4BB4IQKc0DByY,spotify:track:56l2kgLlc4BB4IQKc0DByY,https://api.spotify.com/v1/tracks/56l2kgLlc4BB4IQKc0DByY,https://api.spotify.com/v1/audio-analysis/56l2kgLlc4BB4IQKc0DByY,308307,3,N
Call On Me  Ryan Riback Extended Remix,Starley,1As4KC3YYpu89aBt7EqL2m,0.765,0.473,10,-5.829,1,0.0514,0.287,0.0,0.391,0.34,119.992,audio_features,5kqIPrATaCc2LqxVWzQGbk,spotify:track:5kqIPrATaCc2LqxVWzQGbk,https://api.spotify.com/v1/tracks/5kqIPrATaCc2LqxVWzQGbk,https://api.spotify.com/v1/audio-analysis/5kqIPrATaCc2LqxVWzQGbk,237300,4,N
Beat The Odds,Lil Tjay,6i2TnQIeJPcHOje8OOWmKb,0.869,0.616,1,-5.76,0,0.285,0.0254,0.0,0.105,0.342,145.824,audio_features,3mEV5HCSzchjEG5NwLC0IR,spotify:track:3mEV5HCSzchjEG5NwLC0IR,https://api.spotify.com/v1/tracks/3mEV5HCSzchjEG5NwLC0IR,https://api.spotify.com/v1/audio-analysis/3mEV5HCSzchjEG5NwLC0IR,170959,4,N
All In,Youngboy Never Broke Again,6K2anECyrckidwf5wxS78Q,0.723,0.476,9,-10.564,1,0.0357,0.0231,0.79,0.117,0.75,116.001,audio_features,0XjZgnlFLX7fr76DtpdIMX,spotify:track:0XjZgnlFLX7fr76DtpdIMX,https://api.spotify.com/v1/tracks/0XjZgnlFLX7fr76DtpdIMX,https://api.spotify.com/v1/audio-analysis/0XjZgnlFLX7fr76DtpdIMX,204889,4,N
Third Eye,Florence + The Machine,29edGmNPbEZXFAxa4bu2ze,0.62,0.612,1,-5.489,1,0.0609,0.318,4.19e-05,0.128,0.376,78.962,audio_features,6vEACl33YmToJdIxZDVcSx,spotify:track:6vEACl33YmToJdIxZDVcSx,https://api.spotify.com/v1/tracks/6vEACl33YmToJdIxZDVcSx,https://api.spotify.com/v1/audio-analysis/6vEACl33YmToJdIxZDVcSx,246240,4,N
Safaera,Bad Bunny,3TRWCsd48IcScPGMufEZcT,0.573,0.375,4,-10.482,1,0.031,0.378,0.0,0.091,0.527,93.688,audio_features,2CAb0iGKrcIpzPvGOjJere,spotify:track:2CAb0iGKrcIpzPvGOjJere,https://api.spotify.com/v1/tracks/2CAb0iGKrcIpzPvGOjJere,https://api.spotify.com/v1/audio-analysis/2CAb0iGKrcIpzPvGOjJere,173683,4,N
For Tonight,Giveon,2OTRqsDes7OYRRwbF2JXsa,0.719,0.62,10,-7.09,0,0.0622,0.0127,0.0226,0.13,0.442,80.004,audio_features,7jzqNM05a0watKpcN0kqyk,spotify:track:7jzqNM05a0watKpcN0kqyk,https://api.spotify.com/v1/tracks/7jzqNM05a0watKpcN0kqyk,https://api.spotify.com/v1/audio-analysis/7jzqNM05a0watKpcN0kqyk,265500,4,N
Raising Hell,Kesha,6jsgk9yNODl0bS7vNn2Mpx,0.841,0.433,0,-7.699,0,0.175,0.0344,2.13e-06,0.121,0.332,115.868,audio_features,7z3rc7SCgjbAztt1cbXkVj,spotify:track:7z3rc7SCgjbAztt1cbXkVj,https://api.spotify.com/v1/tracks/7z3rc7SCgjbAztt1cbXkVj,https://api.spotify.com/v1/audio-analysis/7z3rc7SCgjbAztt1cbXkVj,182069,4,N
Panini,Lil Nas X,6fTt0CH2t0mdeB2N9XFG5r,0.768,0.845,1,-4.767,0,0.0337,0.179,0.0,0.209,0.891,108.977,audio_features,3TY1PFZXmYeiLcXygB74My,spotify:track:3TY1PFZXmYeiLcXygB74My,https://api.spotify.com/v1/tracks/3TY1PFZXmYeiLcXygB74My,https://api.spotify.com/v1/audio-analysis/3TY1PFZXmYeiLcXygB74My,194107,4,N
Cigarettes,Juice Wrld,67VxWciiaYZYy3NTlyCtp7,0.701,0.546,6,-5.918,0,0.133,0.435,0.0,0.188,0.118,151.9,audio_features,6QeUzTuBoasiii8nevDciq,spotify:track:6QeUzTuBoasiii8nevDciq,https://api.spotify.com/v1/tracks/6QeUzTuBoasiii8nevDciq,https://api.spotify.com/v1/audio-analysis/6QeUzTuBoasiii8nevDciq,201980,4,N
Red Light Green Light,Dababy,0LatE4S9UtCDwIdGQsFFKL,0.643,0.714,2,-5.504,0,0.0486,0.00444,2.85e-06,0.146,0.205,120.027,audio_features,1GL7vwDnPqCnJ2xGNxNLwG,spotify:track:1GL7vwDnPqCnJ2xGNxNLwG,https://api.spotify.com/v1/tracks/1GL7vwDnPqCnJ2xGNxNLwG,https://api.spotify.com/v1/audio-analysis/1GL7vwDnPqCnJ2xGNxNLwG,132417,4,N
Bad Girls,Lil Skies,1ibRqifchaAfeNdQGpbRVW,0.495,0.965,5,-2.964,1,0.188,0.00267,0.0,0.0763,0.254,100.028,audio_features,2NQSXQ9IeQfS41qw6PFovq,spotify:track:2NQSXQ9IeQfS41qw6PFovq,https://api.spotify.com/v1/tracks/2NQSXQ9IeQfS41qw6PFovq,https://api.spotify.com/v1/audio-analysis/2NQSXQ9IeQfS41qw6PFovq,115520,4,N
Moshpit,Kodak Black,6XrRiRgDivf3Kv4CKuQh9o,0.634,0.335,1,-11.385,1,0.0364,0.233,0.0,0.143,0.132,82.498,audio_features,0jKfLpVTYlUj4t6bkKjCBB,spotify:track:0jKfLpVTYlUj4t6bkKjCBB,https://api.spotify.com/v1/tracks/0jKfLpVTYlUj4t6bkKjCBB,https://api.spotify.com/v1/audio-analysis/0jKfLpVTYlUj4t6bkKjCBB,122253,4,N
Peach Jam,88Rising,1WI8MH3HPGjzpU0ywLahwt,0.697,0.551,5,-6.179,0,0.0282,0.059,0.0,0.0762,0.339,99.996,audio_features,3D110t9ctcoOoylXsc3iR8,spotify:track:3D110t9ctcoOoylXsc3iR8,https://api.spotify.com/v1/tracks/3D110t9ctcoOoylXsc3iR8,https://api.spotify.com/v1/audio-analysis/3D110t9ctcoOoylXsc3iR8,212002,4,N
Chill Bill,Rob $Tone,0Q2swhyruD6aEgLVAOY03T,0.802,0.628,7,-6.576,0,0.122,0.0311,0.000232,0.262,0.625,96.97,audio_features,6azVi5ToFHo6KfKs6SstAC,spotify:track:6azVi5ToFHo6KfKs6SstAC,https://api.spotify.com/v1/tracks/6azVi5ToFHo6KfKs6SstAC,https://api.spotify.com/v1/audio-analysis/6azVi5ToFHo6KfKs6SstAC,155681,4,N
To The Bone,Quavo,0d9oqmTm5fqhml3wg7FEs1,0.612,0.672,6,-5.073,0,0.137,0.219,0.0,0.0899,0.564,92.794,audio_features,2lFIxJbGfhcAIz5tzacZdK,spotify:track:2lFIxJbGfhcAIz5tzacZdK,https://api.spotify.com/v1/tracks/2lFIxJbGfhcAIz5tzacZdK,https://api.spotify.com/v1/audio-analysis/2lFIxJbGfhcAIz5tzacZdK,229885,4,N
Used To,Drake,49pLX7EgbkUjAT7IL1fmIx,0.657,0.449,7,-7.068,1,0.0413,0.814,0.0,0.145,0.36,120.052,audio_features,3Lpcz58EmUfusfV16tPqPH,spotify:track:3Lpcz58EmUfusfV16tPqPH,https://api.spotify.com/v1/tracks/3Lpcz58EmUfusfV16tPqPH,https://api.spotify.com/v1/audio-analysis/3Lpcz58EmUfusfV16tPqPH,220560,4,N
Wona,Mumford & Sons,3IlbpxM6lji2UsBL2VYIAn,0.848,0.875,10,-5.018,0,0.0702,0.174,0.00709,0.0741,0.431,113.035,audio_features,6onjI16E1H5E9BKP7T0V1f,spotify:track:6onjI16E1H5E9BKP7T0V1f,https://api.spotify.com/v1/tracks/6onjI16E1H5E9BKP7T0V1f,https://api.spotify.com/v1/audio-analysis/6onjI16E1H5E9BKP7T0V1f,210048,4,N
I'Ve Got My Love To Keep Me Warm,Ella Fitzgerald,3v4eMbWva038lKKBeJyQ0D,0.429,0.457,3,-8.375,1,0.0294,0.35,0.859,0.099,0.183,124.033,audio_features,5IonbH68pmDKBwcKlyswmR,spotify:track:5IonbH68pmDKBwcKlyswmR,https://api.spotify.com/v1/tracks/5IonbH68pmDKBwcKlyswmR,https://api.spotify.com/v1/audio-analysis/5IonbH68pmDKBwcKlyswmR,258013,4,N
Candy Paint,Post Malone,6ZtwdeVjftdLrrIHyUZELk,0.371,0.309,5,-18.437,1,0.0549,0.596,0.689,0.112,0.383,154.949,audio_features,5Sg2yJFvLWaUoBoxSNUSlE,spotify:track:5Sg2yJFvLWaUoBoxSNUSlE,https://api.spotify.com/v1/tracks/5Sg2yJFvLWaUoBoxSNUSlE,https://api.spotify.com/v1/audio-analysis/5Sg2yJFvLWaUoBoxSNUSlE,199164,3,N
Sicko Mode  Skrillex Remix,Travis Scott,0QQwlREWKKxRUPPbpaKZJS,0.477,0.445,3,-5.395,1,0.0338,0.717,0.0,0.0996,0.466,82.765,audio_features,27829SWtwhWUANViVTEpol,spotify:track:27829SWtwhWUANViVTEpol,https://api.spotify.com/v1/tracks/27829SWtwhWUANViVTEpol,https://api.spotify.com/v1/audio-analysis/27829SWtwhWUANViVTEpol,218900,3,N
Freak N You,Dj Khaled,4iv2W97CTO48UlM22dZeC8,0.721,0.508,7,-7.496,1,0.394,0.317,0.0,0.153,0.457,159.911,audio_features,5R2rsbwCDXORX2tLfprRmM,spotify:track:5R2rsbwCDXORX2tLfprRmM,https://api.spotify.com/v1/tracks/5R2rsbwCDXORX2tLfprRmM,https://api.spotify.com/v1/audio-analysis/5R2rsbwCDXORX2tLfprRmM,166343,4,N
Forever,Labrinth,6N22FZs2ZhPBYi3b9XPajV,0.253,0.166,11,-16.882,1,0.0313,0.829,0.000313,0.14,0.18,106.476,audio_features,4DV9KToOaC0khx2MqOZstE,spotify:track:4DV9KToOaC0khx2MqOZstE,https://api.spotify.com/v1/tracks/4DV9KToOaC0khx2MqOZstE,https://api.spotify.com/v1/audio-analysis/4DV9KToOaC0khx2MqOZstE,173133,3,N
This Is Why,Paramore,2avfqcTmcj4kIbHam8NIYO,0.473,0.989,6,-4.212,0,0.0597,0.000645,5.7e-06,0.342,0.327,93.988,audio_features,51lcM37Li2HOhk8F8kPwUv,spotify:track:51lcM37Li2HOhk8F8kPwUv,https://api.spotify.com/v1/tracks/51lcM37Li2HOhk8F8kPwUv,https://api.spotify.com/v1/audio-analysis/51lcM37Li2HOhk8F8kPwUv,243561,4,N
Wish,Diplo,56WS6Ixf2U211SB12Agw7r,0.665,0.565,5,-6.205,1,0.0892,0.0015,0.863,0.094,0.0391,192.034,audio_features,0CdyI9ZXkolSCVtBRt9dI9,spotify:track:0CdyI9ZXkolSCVtBRt9dI9,https://api.spotify.com/v1/tracks/0CdyI9ZXkolSCVtBRt9dI9,https://api.spotify.com/v1/audio-analysis/0CdyI9ZXkolSCVtBRt9dI9,242500,4,N
I Am Who They Say I Am,Youngboy Never Broke Again,6xL9MJ2yt39HPPZPyGkRy8,0.7,0.829,11,-2.852,1,0.0537,0.0044,1.01e-05,0.195,0.675,128.02,audio_features,1Q9ekE7IMCI7oT9v6OuW2F,spotify:track:1Q9ekE7IMCI7oT9v6OuW2F,https://api.spotify.com/v1/tracks/1Q9ekE7IMCI7oT9v6OuW2F,https://api.spotify.com/v1/audio-analysis/1Q9ekE7IMCI7oT9v6OuW2F,265430,4,N
Glory,Lil Wayne,6kFtBzH9q4bHrODS3GIH3T,0.623,0.539,6,-7.833,1,0.0333,0.214,0.399,0.074,0.595,154.262,audio_features,6U7K9uHqcWbzwWeqIZjrF9,spotify:track:6U7K9uHqcWbzwWeqIZjrF9,https://api.spotify.com/v1/tracks/6U7K9uHqcWbzwWeqIZjrF9,https://api.spotify.com/v1/audio-analysis/6U7K9uHqcWbzwWeqIZjrF9,225307,4,N
I Wanna Dance With Somebody (Who Loves Me),Whitney Houston,5YKS47BaYuN6sCBoKkLCgN,0.847,0.155,9,-17.098,1,0.0734,0.937,0.371,0.164,0.79,124.557,audio_features,6ATtE9ug0dj3d0enN4JxHP,spotify:track:6ATtE9ug0dj3d0enN4JxHP,https://api.spotify.com/v1/tracks/6ATtE9ug0dj3d0enN4JxHP,https://api.spotify.com/v1/audio-analysis/6ATtE9ug0dj3d0enN4JxHP,168880,4,N
White Tee,Summer Walker,5xXsZtjXXCVSgktkwtderk,0.883,0.637,8,-6.982,1,0.065,0.112,3.11e-06,0.106,0.575,118.999,audio_features,2tXHQVu865MgrCeWeiu52h,spotify:track:2tXHQVu865MgrCeWeiu52h,https://api.spotify.com/v1/tracks/2tXHQVu865MgrCeWeiu52h,https://api.spotify.com/v1/audio-analysis/2tXHQVu865MgrCeWeiu52h,151261,4,N
I Sip,Tory Lanez,13OJpxfBihLSULgO7yKadc,0.764,0.846,0,-4.548,1,0.194,0.0474,0.0,0.408,0.458,105.947,audio_features,1srvtCGacXBFhjJtXi1ORs,spotify:track:1srvtCGacXBFhjJtXi1ORs,https://api.spotify.com/v1/tracks/1srvtCGacXBFhjJtXi1ORs,https://api.spotify.com/v1/audio-analysis/1srvtCGacXBFhjJtXi1ORs,282040,4,N
Lil Wayne,Trippie Redd,4mHgYpuGHu99Mw69E83CP2,0.885,0.795,11,-5.53,0,0.0421,0.22,0.000374,0.105,0.961,127.328,audio_features,08j9HtxtL9iJtAU9Wgs7WO,spotify:track:08j9HtxtL9iJtAU9Wgs7WO,https://api.spotify.com/v1/tracks/08j9HtxtL9iJtAU9Wgs7WO,https://api.spotify.com/v1/audio-analysis/08j9HtxtL9iJtAU9Wgs7WO,238587,4,N
Gang Gang,Polo G,2fULrwNmq6FsePDzDjQiWV,0.417,0.913,7,-6.049,0,0.0441,0.00248,1.09e-06,0.166,0.439,144.591,audio_features,2TAQ9YGehOKWDqDak5DuXc,spotify:track:2TAQ9YGehOKWDqDak5DuXc,https://api.spotify.com/v1/tracks/2TAQ9YGehOKWDqDak5DuXc,https://api.spotify.com/v1/audio-analysis/2TAQ9YGehOKWDqDak5DuXc,310400,4,N
Nightmare,Offset,0iPb0dxCtjFcmFa2ElfBJ5,0.622,0.362,3,-8.09,0,0.119,0.435,1.32e-05,0.149,0.757,101.553,audio_features,1uurVHfSv3GWkKU1lGVP7Q,spotify:track:1uurVHfSv3GWkKU1lGVP7Q,https://api.spotify.com/v1/tracks/1uurVHfSv3GWkKU1lGVP7Q,https://api.spotify.com/v1/audio-analysis/1uurVHfSv3GWkKU1lGVP7Q,108152,4,N
Rockin' Around The Christmas Tree  Rerecorded Version,Brenda Lee,6DZ0ut4MATfUe4YMsNOPHy,0.843,0.335,9,-5.666,1,0.0917,0.213,0.0,0.157,0.355,94.983,audio_features,0ulm3WgGZsMAgwwv0Zg00W,spotify:track:0ulm3WgGZsMAgwwv0Zg00W,https://api.spotify.com/v1/tracks/0ulm3WgGZsMAgwwv0Zg00W,https://api.spotify.com/v1/audio-analysis/0ulm3WgGZsMAgwwv0Zg00W,149728,4,N
Repeat It,Lil Tecca,1iZOWHN0TQdGwaFY8IoWup,0.501,0.497,10,-17.03,0,0.032,0.631,0.865,0.106,0.108,108.675,audio_features,51FrzBQ43vw9lHORCRma8i,spotify:track:51FrzBQ43vw9lHORCRma8i,https://api.spotify.com/v1/tracks/51FrzBQ43vw9lHORCRma8i,https://api.spotify.com/v1/audio-analysis/51FrzBQ43vw9lHORCRma8i,297166,4,N
Freak,Ty Dolla $Ign,6oECOh5nAYmxz4EiYhjsPi,0.727,0.839,2,-4.781,1,0.184,0.01,3.63e-06,0.177,0.338,95.485,audio_features,6Ole34qqbgkZ60IyrcVm7e,spotify:track:6Ole34qqbgkZ60IyrcVm7e,https://api.spotify.com/v1/tracks/6Ole34qqbgkZ60IyrcVm7e,https://api.spotify.com/v1/audio-analysis/6Ole34qqbgkZ60IyrcVm7e,127253,4,N
Flesh Without Blood,Grimes,7e3UmUN1GazN2yeOn7hWbb,0.412,0.254,2,-14.713,1,0.0481,0.967,0.00408,0.105,0.217,149.899,audio_features,0F3kMN9OPXr0b5metJq2M1,spotify:track:0F3kMN9OPXr0b5metJq2M1,https://api.spotify.com/v1/tracks/0F3kMN9OPXr0b5metJq2M1,https://api.spotify.com/v1/audio-analysis/0F3kMN9OPXr0b5metJq2M1,186309,4,N
Nothing,Cooliecut,6Re2AwZUVlgBng04BZTauW,0.708,0.39,10,-8.977,1,0.107,0.00097,0.946,0.331,0.323,157.0,audio_features,2sVkzPNOwXDSELw6jDqF93,spotify:track:2sVkzPNOwXDSELw6jDqF93,https://api.spotify.com/v1/tracks/2sVkzPNOwXDSELw6jDqF93,https://api.spotify.com/v1/audio-analysis/2sVkzPNOwXDSELw6jDqF93,199626,4,N
Not Afraid Anymore,Halsey,6qdXHLXnqi1qGZJgR0GYbp,0.79,0.599,10,-7.574,0,0.0301,0.477,4.26e-06,0.344,0.464,105.997,audio_features,0JhyMqi5ihsk5neC8DMbbz,spotify:track:0JhyMqi5ihsk5neC8DMbbz,https://api.spotify.com/v1/tracks/0JhyMqi5ihsk5neC8DMbbz,https://api.spotify.com/v1/audio-analysis/0JhyMqi5ihsk5neC8DMbbz,246294,4,N
Overdrive,Drake,2fvViRJkr7TKALLTb5Js1c,0.452,0.757,6,-5.41,0,0.0396,0.409,0.344,0.135,0.567,115.546,audio_features,6Rb4xFCy3Hh5MJ88ehLXdc,spotify:track:6Rb4xFCy3Hh5MJ88ehLXdc,https://api.spotify.com/v1/tracks/6Rb4xFCy3Hh5MJ88ehLXdc,https://api.spotify.com/v1/audio-analysis/6Rb4xFCy3Hh5MJ88ehLXdc,319587,4,N
Salvatore,Lana Del Rey,3ywq1JwwitXZ7XXVB0l5f0,0.705,0.62,11,-6.719,1,0.0559,0.376,0.0,0.124,0.329,122.967,audio_features,7BOj6CiFiwRUUWTQc2PwNX,spotify:track:7BOj6CiFiwRUUWTQc2PwNX,https://api.spotify.com/v1/tracks/7BOj6CiFiwRUUWTQc2PwNX,https://api.spotify.com/v1/audio-analysis/7BOj6CiFiwRUUWTQc2PwNX,171947,4,N
Hittas,Lil Wayne,2334WaCjswLcRIRgTTPWaZ,0.747,0.497,4,-6.542,0,0.0401,0.248,0.0,0.138,0.0663,142.046,audio_features,0Li1OuXXfi7950ilZUFGkF,spotify:track:0Li1OuXXfi7950ilZUFGkF,https://api.spotify.com/v1/tracks/0Li1OuXXfi7950ilZUFGkF,https://api.spotify.com/v1/audio-analysis/0Li1OuXXfi7950ilZUFGkF,158709,4,N
Kod,J. Cole,4PRnYCH5hoxypKVcOBvx3a,0.705,0.713,0,-9.237,1,0.0453,0.0521,0.353,0.0505,0.908,123.01,audio_features,76Bp2JJdWgyH3FhDJBm7Le,spotify:track:76Bp2JJdWgyH3FhDJBm7Le,https://api.spotify.com/v1/tracks/76Bp2JJdWgyH3FhDJBm7Le,https://api.spotify.com/v1/audio-analysis/76Bp2JJdWgyH3FhDJBm7Le,237865,4,N
If I Die Young,The Band Perry,4F7lBgkFp0BbO5ClrKrTXU,0.754,0.903,1,-2.835,0,0.0628,0.158,0.00203,0.124,0.761,108.996,audio_features,6H0hAVBtCU4hfioYhK7Dl2,spotify:track:6H0hAVBtCU4hfioYhK7Dl2,https://api.spotify.com/v1/tracks/6H0hAVBtCU4hfioYhK7Dl2,https://api.spotify.com/v1/audio-analysis/6H0hAVBtCU4hfioYhK7Dl2,294187,4,N
Shake It Up,Trippie Redd,3oIzPgwgKmZOXNFGNl0kyB,0.428,0.334,2,-10.333,1,0.0284,0.0299,0.542,0.147,0.149,73.925,audio_features,0rWR2jRYwVNohlxuY3mDLM,spotify:track:0rWR2jRYwVNohlxuY3mDLM,https://api.spotify.com/v1/tracks/0rWR2jRYwVNohlxuY3mDLM,https://api.spotify.com/v1/audio-analysis/0rWR2jRYwVNohlxuY3mDLM,217812,4,N
Potential Breakup Song,Aly & Aj,1g2GZKesMLKhrVsi8WsylM,0.626,0.423,1,-6.035,1,0.0513,0.128,0.0,0.18,0.571,95.162,audio_features,5ln5yQdUywVbf8HhFsOcd6,spotify:track:5ln5yQdUywVbf8HhFsOcd6,https://api.spotify.com/v1/tracks/5ln5yQdUywVbf8HhFsOcd6,https://api.spotify.com/v1/audio-analysis/5ln5yQdUywVbf8HhFsOcd6,101790,4,N
King,Florence + The Machine,1YLJVmuzeM2YSUkCCaTNUB,0.889,0.416,11,-8.868,0,0.107,0.224,0.0,0.257,0.563,127.98,audio_features,7KDt8lUrhiYDx42AN1RwZj,spotify:track:7KDt8lUrhiYDx42AN1RwZj,https://api.spotify.com/v1/tracks/7KDt8lUrhiYDx42AN1RwZj,https://api.spotify.com/v1/audio-analysis/7KDt8lUrhiYDx42AN1RwZj,184444,4,N
Bacon,Nick Jonas,5Eg4TsPcqNbIjd8ADMZosg,0.663,0.858,5,-2.821,1,0.0463,0.289,0.0,0.374,0.805,116.269,audio_features,3pd1YpH2Zx9iRCaOSxKdVT,spotify:track:3pd1YpH2Zx9iRCaOSxKdVT,https://api.spotify.com/v1/tracks/3pd1YpH2Zx9iRCaOSxKdVT,https://api.spotify.com/v1/audio-analysis/3pd1YpH2Zx9iRCaOSxKdVT,159373,4,N
Man Of The Woods,Justin Timberlake,2IlVEx6F9unZSn2IojVUka,0.703,0.416,6,-9.628,1,0.096,0.223,0.724,0.108,0.0864,75.0,audio_features,4izHDdUcM8B5MukOM6E0AT,spotify:track:4izHDdUcM8B5MukOM6E0AT,https://api.spotify.com/v1/tracks/4izHDdUcM8B5MukOM6E0AT,https://api.spotify.com/v1/audio-analysis/4izHDdUcM8B5MukOM6E0AT,269108,4,N
Over,Lucky Daye,17HiUk6OOaVzGxVVZKlW9r,0.375,0.199,0,-12.578,1,0.0558,0.98,2.66e-05,0.698,0.114,172.306,audio_features,7j1XQuI82j3ui6ERkKgwdI,spotify:track:7j1XQuI82j3ui6ERkKgwdI,https://api.spotify.com/v1/tracks/7j1XQuI82j3ui6ERkKgwdI,https://api.spotify.com/v1/audio-analysis/7j1XQuI82j3ui6ERkKgwdI,278947,3,N
Babushka Boi,A$Ap Rocky,2gAGWaK4wvt2xrFUlR4mK8,0.875,0.746,10,-5.922,0,0.0441,0.00983,0.0,0.118,0.64,105.973,audio_features,5L8DTsECtfYCLtnAg9AtPN,spotify:track:5L8DTsECtfYCLtnAg9AtPN,https://api.spotify.com/v1/tracks/5L8DTsECtfYCLtnAg9AtPN,https://api.spotify.com/v1/audio-analysis/5L8DTsECtfYCLtnAg9AtPN,183383,4,N
Man'S Not Hot,Big Shaq,2T7Ye4cGD5byLzHwPuiP4W,0.642,0.579,10,-7.828,0,0.0504,0.248,8.94e-06,0.11,0.395,159.946,audio_features,7fn3HacSQnjJhsF2wVyk8o,spotify:track:7fn3HacSQnjJhsF2wVyk8o,https://api.spotify.com/v1/tracks/7fn3HacSQnjJhsF2wVyk8o,https://api.spotify.com/v1/audio-analysis/7fn3HacSQnjJhsF2wVyk8o,156137,4,N
Partition,Beyoncé,1NKQUW0mTf1Z7prztlGd9a,0.419,0.902,10,-2.602,0,0.136,0.00176,0.0,0.821,0.3,147.298,audio_features,7rcF9Sx3vjKE2UBvNx2Ml1,spotify:track:7rcF9Sx3vjKE2UBvNx2Ml1,https://api.spotify.com/v1/tracks/7rcF9Sx3vjKE2UBvNx2Ml1,https://api.spotify.com/v1/audio-analysis/7rcF9Sx3vjKE2UBvNx2Ml1,215510,4,N
Beauty In The Benz,Tory Lanez,7oCDgWVw9OJDAVQsNiZIIw,0.414,0.857,0,-4.078,0,0.0808,0.0287,0.00574,0.343,0.348,128.024,audio_features,07nH4ifBxUB4lZcsf44Brn,spotify:track:07nH4ifBxUB4lZcsf44Brn,https://api.spotify.com/v1/tracks/07nH4ifBxUB4lZcsf44Brn,https://api.spotify.com/v1/audio-analysis/07nH4ifBxUB4lZcsf44Brn,212960,4,N
Off Season,Youngboy Never Broke Again,3sA7HKGzcKTVscdiTCrWpX,0.709,0.675,2,-5.915,1,0.284,0.0594,0.0,0.115,0.397,137.983,audio_features,0w3eAG8vNPSulwDOR1Th9F,spotify:track:0w3eAG8vNPSulwDOR1Th9F,https://api.spotify.com/v1/tracks/0w3eAG8vNPSulwDOR1Th9F,https://api.spotify.com/v1/audio-analysis/0w3eAG8vNPSulwDOR1Th9F,139130,4,N
Cash In Cash Out,Pharrell Williams,50meonoHC05Ou7bFsCamrh,0.71,0.448,8,-12.477,1,0.24,0.0679,0.0,0.333,0.234,93.674,audio_features,5KQYl7aYYretV6kjl3bMOt,spotify:track:5KQYl7aYYretV6kjl3bMOt,https://api.spotify.com/v1/tracks/5KQYl7aYYretV6kjl3bMOt,https://api.spotify.com/v1/audio-analysis/5KQYl7aYYretV6kjl3bMOt,163683,4,N
Waves,Mhs,6aMiwieS9HL4Ctgu3I6h69,0.656,0.776,6,-6.184,1,0.0672,0.16,0.378,0.372,0.638,156.049,audio_features,0f1G5SHFoFC9lO03gHCGVS,spotify:track:0f1G5SHFoFC9lO03gHCGVS,https://api.spotify.com/v1/tracks/0f1G5SHFoFC9lO03gHCGVS,https://api.spotify.com/v1/audio-analysis/0f1G5SHFoFC9lO03gHCGVS,156759,4,N
Come Alive,Hugh Jackman,78pKjOa4gToyRxn3cVc7Sa,0.143,0.134,5,-17.292,1,0.0324,0.952,0.00144,0.208,0.107,85.992,audio_features,5D30yNI3b0HAuaBWAGOImI,spotify:track:5D30yNI3b0HAuaBWAGOImI,https://api.spotify.com/v1/tracks/5D30yNI3b0HAuaBWAGOImI,https://api.spotify.com/v1/audio-analysis/5D30yNI3b0HAuaBWAGOImI,290760,3,N
